Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CSCs_1_CXCR4+MET+CD44+	CSCs_2_CXCR4+MET+CD44+	CSCs_3_CXCR4+MET+CD44+
ENSG00000254772	1937	EEF1G	14.4560274777546	14.5835967593773	14.7806186816902	14.4504941273016	14.5556120349443	14.0088260574435
ENSG00000254785	NA	NA	5.36350627489695	4.29651573771713	5.07586267066592	3.44233611495727	4.60544281833484	4.77592463841542
ENSG00000254788	100529251	CKLF-CMTM1	4.77538651712105	5.38185640305681	5.84958006449066	5.50163882616473	5.56777326970125	5.89522905903907
ENSG00000254798	NA	NA	4.60995334406108	3.69563648703478	2.92734250003986	4.29048578270536	4.40774301915128	4.52220674081345
ENSG00000254802	NA	NA	5.6266430061354	5.43872060754193	5.58359122333757	5.17816740809951	5.72984440972613	5.92014070929522
ENSG00000254806	767557	SYS1-DBNDD2	8.90478025254891	9.26532006873095	8.61125329540148	8.94367012076194	8.3886444395567	8.30773363931807
ENSG00000254813	340357	LOC340357	6.15267575858233	5.94500590599925	6.28986617037932	5.58193753964809	5.76309280425915	5.73783359587293
ENSG00000254827	5003	SLC22A18AS	8.28343971936604	7.17432821704459	6.8768052994077	6.99893019655598	7.09084948146657	8.84918029593484
ENSG00000254834	390167	OR5M10	4.60794199937186	5.28452728957605	3.78679484404311	4.92293189140227	4.73398710850235	4.24934122499025
ENSG00000254838	387751	GVINP1	6.19360278630337	7.04737451767629	6.79985482959806	6.27403444406208	6.49781788041923	6.24083765634845
ENSG00000254842	NA	NA	5.67242640834769	4.54527496610067	5.6755164880076	5.42179688009547	5.33417134310637	5.08017234683026
ENSG00000254851	NA	NA	6.19458782511335	6.46160731745575	6.68882175014143	6.25524363594367	6.53896484337759	6.5689016404325
ENSG00000254858	84769	MPV17L2	7.60337573032929	7.97778392562054	8.48530173791999	7.42802454714148	8.04720289900433	7.28627020444582
ENSG00000254893	NA	NA	7.81074346464874	7.29313866332836	7.32261741151643	7.19505489866912	6.89921473698763	6.96622439814096
ENSG00000254911	619383	SCARNA9	9.98445709966398	8.5402671617897	8.5802949796561	8.81658936456474	8.8902879527516	8.30975905312217
ENSG00000254912	NA	NA	4.76013201955258	5.14368902285663	3.78828127299753	3.25648863611062	4.9614097849689	3.31863106029902
ENSG00000254929	NA	NA	5.83658619493752	5.98936026109855	6.22181473619738	6.07200620111072	6.39063058173733	6.05558219761309
ENSG00000254936	NA	NA	6.19230356463718	5.88322253296052	5.33081801976841	5.70005954036515	5.3266316464461	6.43059195837568
ENSG00000254939	NA	NA	4.24586315280905	4.29712827369914	4.53400687318393	4.74708410278549	5.55348259363693	4.64562532001618
ENSG00000254953	NA	NA	5.28793610358017	4.50345262750926	5.39941038536626	5.00315768315351	4.23159209445136	5.17624682950125
ENSG00000254959	100526825	INMT-MINDY4	7.90863342223948	7.1976039402209	7.54002763560883	7.86333514396253	7.61966803175776	8.15206241960427
ENSG00000254960	100874251	KIRREL3-AS2	6.53612662505182	6.39866021226021	6.15612554033836	6.10540567182467	5.95505575854394	5.545420138762
ENSG00000254973	NA	NA	5.71391914617124	5.5874178685918	4.80811211508511	4.95725930655309	5.20675182265937	5.13185695752362
ENSG00000254978	NA	NA	5.79599255725514	5.56478497240389	5.40832594004214	5.08392143382946	5.46215110602194	5.26629465748172
ENSG00000254979	NA	NA	9.13149197244243	10.446025430796	10.2238973704644	8.93305601484681	9.76745157248567	9.22378905368005
ENSG00000254986	10072	DPP3	9.76594078949442	9.82585386612998	9.92031792824291	9.60254399913247	10.0942033976122	9.96316988110917
ENSG00000254995	100534593	STX16-NPEPL1	10.0421843679908	10.0153780865124	10.4206971390989	10.3401468803967	10.5538928576999	11.4623953154174
ENSG00000254996	404734	ANKHD1-EIF4EBP3	7.86088403647622	8.56059002962975	8.26497454225445	8.10977612346126	8.20584048275653	8.52555350467765
ENSG00000254997	3846	KRTAP5-9	5.19011317048092	5.29593246888719	4.17871335522698	2.46583977213797	4.98468498265293	4.97938023932983
ENSG00000254999	55845	BRK1	11.7586203163896	11.1731451124974	10.8835673634243	11.597033269654	11.6677369887723	11.6459839549599
ENSG00000255008	NA	NA	8.93622761979434	7.69266744621582	7.56512608464618	7.59695179401894	7.39578190710547	7.31737355609266
ENSG00000255012	390168	OR5M1	4.70389997514653	4.26555519606554	4.76918262248592	4.75422054255462	4.81769078337778	5.42128090079244
ENSG00000255020	100129129	LOC100129129	4.69218225221509	4.20440371680095	4.42678740119798	4.58192251076965	4.95307766849287	4.49258669130945
ENSG00000255025	NA	NA	5.0330991486514	4.51551119960328	4.3928706568667	3.66148093145225	4.6885588775463	4.48125773604704
ENSG00000255036	57653	SUGT1P4-STRA6LP-CCDC180	1.07933157777081	3.05979099852078	3.82227076220472	2.53804965660147	5.18774996091387	4.46376150358081
ENSG00000255042	441601	LOC441601	5.12906483741667	4.49899451073095	4.85487595081057	5.11020389591795	5.03607378684175	5.02615853261938
ENSG00000255059	NA	NA	13.6650652065044	12.7153153013873	12.4096712892264	12.4365264585264	12.1311657223918	12.4069587890888
ENSG00000255063	NA	NA	8.5773686036479	8.93228461492282	8.67075650802484	8.42727642877131	8.59846739654014	8.11794628848245
ENSG00000255065	NA	NA	5.8843694917011	5.21154399271763	5.69582301968038	5.11236221426974	5.48525373446126	5.32677973219661
ENSG00000255074	NA	NA	8.4956805661469	9.12025103410772	9.29080110588528	8.36233542816989	9.03679654705545	8.8317682410965
ENSG00000255086	NA	NA	5.9261113436409	4.42961826624183	4.51974299761021	4.85938610880454	4.25780449998031	5.37343177944155
ENSG00000255089	NA	NA	5.18126937963158	5.39102355332328	5.03242121361574	6.05322017748916	5.53424901819805	6.03666697347358
ENSG00000255094	NA	NA	4.67535039418799	4.87634498249445	5.26266056598302	4.4570719202647	5.14393534635571	5.03518941093626
ENSG00000255099	NA	NA	5.08103353704763	4.88935321362569	5.48521583980685	3.28674535346474	5.53832836949209	5.49872541535739
ENSG00000255101	NA	NA	5.81866473568813	5.76461925159303	4.94733325163306	4.69229178547951	5.60797102214066	5.14538181327311
ENSG00000255104	NA	NA	4.95582842482088	4.56713261537672	4.33382312753878	4.00044359875057	4.05008233196901	4.91124280144036
ENSG00000255109	NA	NA	4.02425412337145	4.75753091748625	5.33125680423043	4.59586510670186	4.18802284778713	3.26772258110938
ENSG00000255112	57132	CHMP1B	12.7278961887839	12.7613235951518	13.1632018703387	12.2999873144331	12.4250777717591	12.5173606702866
ENSG00000255138	NA	NA	6.21470219130935	6.20750621223751	5.29424890585575	5.02197351931693	5.38963779541245	5.20632624745356
ENSG00000255145	NA	NA	7.6717135149092	7.92988513168832	7.81397680147734	7.17237041631207	6.8420760939099	6.68840300547908
ENSG00000255150	493861	EID3	7.75764259317352	8.07931555715757	7.71827659987672	7.28955161375663	6.80498895453964	6.75457017318134
ENSG00000255151	100287520	GLYATL1B	5.47366022391309	5.40339988319301	5.29623196948287	5.15248742881403	5.9921051134619	5.00927726348223
ENSG00000255157	NA	NA	4.48834816336448	4.05859433020103	4.40284244963898	3.91243870097616	2.91088450988533	4.28155143222454
ENSG00000255181	100130274	CCDC166	4.70582238799287	4.61049892552692	4.53551296868215	4.37305366461513	4.74839967869686	5.43708875190193
ENSG00000255193	NA	NA	4.65603494981107	4.87450110767278	3.81821958624019	4.44756040471094	3.62285301164048	4.56408038057306
ENSG00000255198	735301	SNHG9	7.62182854697894	7.42111106599324	7.85542049981257	7.37320159465	7.23435806427057	6.97043100220724
ENSG00000255200	NA	NA	14.1505389985143	13.8766173434973	13.7671428374543	13.4007971096449	13.3211853859778	13.8248251190719
ENSG00000255213	NA	NA	6.54724390593281	6.72172901235992	6.54196225308042	5.78522283713631	5.80283658594571	5.51829438879554
ENSG00000255221	440068	CARD17	4.10974071890326	5.24073339057547	4.7181499246058	4.95129964603186	5.07442545234836	5.03310038446625
ENSG00000255223	219487	OR5M11	4.11162490621525	5.17263126946768	4.00477006795222	3.69315210053018	3.79111053909741	4.51023726457284
ENSG00000255248	399959	MIR100HG	5.27866650086913	5.59350471679334	5.71027189737579	4.64948982705913	5.27861339625671	6.87573344457652
ENSG00000255251	100131608	PRR23D1	5.09138187863919	4.50450253679683	4.84605249850125	5.33668673826477	5.21442712385735	4.82076174142937
ENSG00000255267	399886	LINC02687	5.47285784851592	5.244512754431	5.06520795038503	5.20165499707697	5.02806070349698	4.9846348064355
ENSG00000255277	730013	ABCC6P2	5.74178871590231	6.05752135768748	6.08755323034769	6.51175006894933	6.45800508021324	6.66253696497556
ENSG00000255287	NA	NA	6.61619702334909	5.64536280423605	5.88076263963111	5.57385799720939	5.33342129232699	5.28815912147218
ENSG00000255298	219865	OR8G5	3.85210716854129	4.14856881656618	4.05804955906014	3.4416116416165	4.22501396587444	3.9624572446991
ENSG00000255299	NA	NA	5.56927609474613	5.60226794350839	5.52694890560575	5.52077736431407	6.05540932918293	5.97669977605384
ENSG00000255302	23741	EID1	8.35576853093197	7.86918148101363	7.45615118481556	7.77702967398237	7.89387512252524	7.89347576371809
ENSG00000255307	255725	OR52B2	4.95757801250785	4.88555576491195	2.96310461992701	3.86370298795468	3.89471329041758	3.69814062858261
ENSG00000255308	NA	NA	5.84115416686016	6.17513054613873	5.61013769064617	5.85322241973237	5.97481066733148	6.08828610754523
ENSG00000255310	NA	NA	7.62916570124669	7.24472283912956	6.78464433768927	7.51210426714406	7.06147239915255	7.25155810121494
ENSG00000255330	387104	SOGA3	6.26229755434875	6.70020258825088	6.48492402375809	6.56196075758095	6.69818146792309	6.3108359174093
ENSG00000255337	101928424	LOC101928424	5.82523474908657	5.4407017506973	5.8506311049254	5.90048492038171	5.73569851785733	5.54030158066883
ENSG00000255343	NA	NA	11.175910633162	10.8920780522785	10.9417083184904	10.6587768570693	10.6724344403852	10.7145723994267
ENSG00000255346	79400	NOX5	4.87340912927791	4.4334244630795	4.97155065364239	4.59570121934273	5.50223111667947	4.65328715335774
ENSG00000255347	NA	NA	4.41122533075769	3.81883434984746	4.37685621485179	4.7647368022931	1.83924158951633	2.90698391518654
ENSG00000255353	NA	NA	5.602277586649	5.79247921475167	6.04050988178895	6.17358397144633	6.63466972275622	7.26864738057185
ENSG00000255359	100500938	CCDC179	2.07416323138024	4.20111180376987	2.54767550919239	4.68940762890634	5.37633105390654	4.95600249611836
ENSG00000255367	101927708	LOC101927708	6.23100924584591	5.88287460021184	6.35596664447647	6.11478331234425	6.17854082748644	5.98803335839164
ENSG00000255374	259289	TAS2R43	5.12684706672028	5.70766393554087	5.66659650821674	5.61934944805557	5.65161283690132	5.29121264934055
ENSG00000255393	107987155	OOSP4B	5.405508174321	4.71087609891541	4.45508498451498	5.24480697682162	4.91784833992462	5.27046194045604
ENSG00000255394	606553	C8orf49	3.66083773437911	4.23473733887399	4.19702411657494	3.78262897671258	1.83294520486743	4.18755176898282
ENSG00000255398	8843	HCAR3	0.623956963973115	3.12085808144085	5.74698417690797	2.26708066576283	0.841659277804488	4.1587007635038
ENSG00000255399	255480	TBX5-AS1	4.80590204661765	4.57120865322512	4.29985591121577	4.29871202737941	4.80047262313719	1.8266757564906
ENSG00000255408	56145	PCDHA3	6.08712006864643	5.57759184247591	5.1050975315193	5.88485377890204	5.64780776794437	5.76115455036048
ENSG00000255423	55096	EBLN2	7.4430211266557	8.93273716929565	9.83149686045366	8.815919706722	8.65635811557061	8.72872144584335
ENSG00000255425	NA	NA	3.91435576204388	5.50000514194964	5.36471965404556	5.59640330264459	5.38503638553393	5.08967611059335
ENSG00000255435	101929089	LOC101929089	5.18836684399093	4.77186445513482	5.99619059803063	6.0175331818974	5.26071761855264	5.2331494529448
ENSG00000255439	NA	NA	10.2354341011859	10.20268081553	10.6100570881729	9.41964926024031	9.98937808306462	10.4450844914184
ENSG00000255441	NA	NA	5.03108027273634	5.02969757678	4.28194530919237	5.27331319498641	4.5633524667462	5.42223352743165
ENSG00000255445	NA	NA	5.19000686926482	4.56287532168868	5.29865960840197	3.76752920569357	5.24337915546876	5.10570468660699
ENSG00000255450	NA	NA	6.34508145667151	6.8248027818228	6.92608947389428	5.92335343977016	6.60795337444866	5.92896273359434
ENSG00000255468	102724064	LOC102724064	5.23553230608183	5.22601617182879	5.98539500548163	5.56389959954629	5.24114476576347	5.0301902337925
ENSG00000255475	NA	NA	5.16242538934451	4.57232627705536	5.01863220393585	4.73201231353569	4.61084020380667	4.5018093240614
ENSG00000255491	105375743	LOC105375743	6.06711437377947	5.77305415653123	5.73288312365871	5.86778064101585	5.37126835725694	5.4958911636967
ENSG00000255498	NA	NA	4.99133838199636	5.18237813768102	4.62959296429797	4.59156549824409	4.73533519104125	4.44978945451691
ENSG00000255500	NA	NA	5.12718441869082	4.93644915102934	4.70610288740648	4.71201128572084	5.07277152600221	5.14903279613114
ENSG00000255501	59082	CARD18	4.28158110816387	4.50240023053819	4.88999995845874	4.96951267328606	3.35198371159021	3.79013931722599
ENSG00000255502	105369454	LINC02713	5.06805851454048	5.27881523022143	4.82308333380316	5.03109739958522	5.02015743468777	4.49729174118715
ENSG00000255511	NA	NA	4.57107965942617	2.74144450562386	4.59492671706721	4.40638941476246	4.81750241282601	4.42457745676771
ENSG00000255515	NA	NA	10.0036262329	9.89028528540567	9.17976963700225	9.51371720325278	9.33574112316836	9.23041439698487
ENSG00000255524	728734	NPIPB8	5.09036690511386	6.07758989263186	6.11627532013209	5.69425044699846	6.12330659615812	6.12481141356642
ENSG00000255526	100528064	NEDD8-MDP1	11.1170349366547	10.6747852246562	10.7140617688108	10.4440887511722	9.67140542790525	10.5717410190536
ENSG00000255529	81488	POLR2M	4.80364983141451	4.96782194518104	4.81841455457128	4.83729388607759	5.13821197049437	4.20203097623907
ENSG00000255532	NA	NA	5.52987254456712	4.57878947129004	5.54980283898739	5.45701538191582	5.86932814613546	5.51162006646488
ENSG00000255537	NA	NA	5.46685984183803	5.66889158763739	5.08194657336686	5.76917274581946	5.67830675924668	4.92725114770319
ENSG00000255541	NA	NA	7.54928233556562	8.29726365317731	8.06066224898994	7.97790482238075	8.02173117252336	8.33487937752997
ENSG00000255552	NA	NA	5.2515336967402	4.67287113583153	4.79639049158985	4.69190645793554	5.50007540848035	4.81533953255432
ENSG00000255553	100507521	LINC02733	6.46532889153085	6.02803670582368	5.39497248630082	6.14482695737209	6.06615801156666	6.46430570128934
ENSG00000255556	NA	NA	4.6933961608163	2.55643271680034	3.50829697540631	4.69222052794383	5.3120982940084	4.35452866240949
ENSG00000255558	NA	NA	5.76273560162958	5.32043183693274	5.69768700642974	5.78213645724143	5.25292134267139	6.23243216989973
ENSG00000255559	286103	ZNF252P-AS1	4.7405694278351	5.25712791345474	4.96886911073462	5.92092353264288	6.08755323034769	5.87474839531442
ENSG00000255561	91893	FDXACB1	5.37955004476209	5.82529155518457	5.00812326501826	5.53759864081934	4.61641003226059	6.02589009310912
ENSG00000255562	NA	NA	5.94947592677529	6.36107586137163	6.17415369046617	6.08513753154589	6.01962290498998	5.66370662635264
ENSG00000255569	NA	NA	4.49492667163288	4.821325064467	4.68005178498705	4.51589367535351	4.82592060089207	4.74809705707172
ENSG00000255571	254559	MIR9-3HG	4.97374335807275	3.88395269616209	4.30639320393934	4.48188509358335	4.73178616113362	5.00830079028473
ENSG00000255583	NA	NA	5.73323132813122	5.20372313654377	4.97177313124895	5.03952812512907	5.4459290530788	5.08903283662946
ENSG00000255585	651337	LOC651337	5.82105108037576	5.08504127831882	5.15990668760143	4.69400540750888	5.48515620370157	5.52657408238106
ENSG00000255595	101927531	LOC101927531	6.45274917280831	5.89650009814071	5.98854681037827	5.79721441086153	5.33422405565822	5.91702563823296
ENSG00000255622	54661	PCDHB17P	6.14301739986017	5.8977594221492	5.77945154431749	5.79815739839632	6.16141549283122	6.60762413981673
ENSG00000255624	NA	NA	6.14367464852177	5.50435802799479	5.61792464479207	5.3833576625215	5.50838465668469	4.71467502966011
ENSG00000255641	NA	NA	5.14435035416675	5.04786910938898	4.88584618164411	5.39361480452664	5.01049162447611	4.94246545518527
ENSG00000255642	NA	NA	11.0044618141978	10.3858643876274	10.2034826839854	9.65878346970057	9.01993174267125	9.35123491499106
ENSG00000255647	731157	LOC731157	5.12054414650107	5.52933646718865	4.6738982779252	5.17480712519258	5.3672519324843	4.53209210398689
ENSG00000255669	NA	NA	5.06230787696151	4.83192614784639	5.0740606242268	4.48243789272849	5.13212389665013	4.97617520984236
ENSG00000255686	NA	NA	4.6833477611141	4.80047262313719	4.54358707017913	5.1914208538687	4.3092639102439	4.71038383747069
ENSG00000255690	9865	TRIL	5.56253241326759	5.35926892825844	5.01072705572254	7.19677542789924	6.76290360210547	7.33977427928937
ENSG00000255710	NA	NA	5.30831740003705	4.69324770684843	4.64049052036698	5.18140699178343	5.1642078237297	5.62731515831547
ENSG00000255713	124538	OR4D2	4.79164018560957	4.8368880711727	5.23000271581682	4.9134450746722	4.83367772476118	4.3567753132396
ENSG00000255717	23642	SNHG1	6.45949951032548	6.6680143436541	6.94298506236027	6.31413497048545	6.74169053371125	6.32264875257776
