Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CCs_4	CSCs_1	CSCs_2	CSCs_3	CSCs_4
ENSG00000149289	85463	ZC3H12C	11.0044673891604	9.91887490716842	9.85176126701675	11.2131279686979	10.4784931658861	8.58440477679263	9.08474616230568	10.3023265689333
ENSG00000149292	54970	TTC12	10.9181551492479	7.99831759851065	7.11982441832301	9.72372887980083	11.1243198934399	9.17187390452607	7.56867904515957	10.5271845492836
ENSG00000149294	4684	NCAM1	5.61543886332341	8.20457779451024	5.92992294111389	6.23481042785055	5.84725589749488	6.06387171362487	6.13643078441329	7.40884033406324
ENSG00000149295	1813	DRD2	4.06945128316978	7.24116404912284	6.50046874402401	4.19291061053863	3.88035053618219	6.17944297724856	6.88693515772882	6.08031826904891
ENSG00000149305	9177	HTR3B	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149308	4863	NPAT	7.45770164411035	6.8983181728736	7.48261905425733	7.08522365564202	7.47554359984236	6.64622142589404	7.45359231411058	7.77030267111237
ENSG00000149311	472	ATM	7.58061117659924	6.90446612141483	7.2887780469355	7.99788187220876	7.61700750768692	7.25558421894765	7.4193900424764	7.94498023309827
ENSG00000149313	60496	AASDHPPT	10.9823976129635	9.75547444632001	10.8079397552684	10.6689196157443	11.4715998164369	10.7515244605122	10.9141807334915	11.6337509060344
ENSG00000149328	89944	GLB1L2	5.7032552221768	5.66999277943698	7.47097670077123	5.22791740323641	6.18565012758105	6.68266571197043	8.39997888001068	4.36029966561762
ENSG00000149346	128710	SLX4IP	7.62674858833714	8.43111295769384	7.47289608042799	7.33514159673424	7.68552699313862	8.75403609882481	7.50143173847661	7.6380998127535
ENSG00000149357	55004	LAMTOR1	11.3943998996415	9.70677931472442	10.3673209131026	11.3258544181791	11.6924690803922	10.9987501892489	10.7483304695388	11.6825728936169
ENSG00000149380	283208	P4HA3	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149403	2900	GRIK4	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149418	6768	ST14	13.6614136577174	13.3675736573933	12.542315874475	14.1987070110963	12.344011940979	12.3229425783148	12.1613410523451	12.7416727117038
ENSG00000149428	10525	HYOU1	9.99024805613347	8.92149235810645	9.40529110868318	10.0474328450491	10.3003972707559	8.19771592244075	9.13580951501903	9.5756131384192
ENSG00000149435	92086	GGTLC1	6.28901054658529	8.93960222126547	8.31928409957831	9.34680807085415	6.32037781027208	7.63509469887915	6.41640200633193	9.40316189015252
ENSG00000149443	100128496	C20orf78	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149451	80332	ADAM33	6.65420639159128	6.41301211432284	6.59169723901824	6.88250979673156	6.96921224896716	6.41981680889433	6.64268807523156	6.54658448048357
ENSG00000149452	9376	SLC22A8	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149474	57325	KAT14	12.403804696726	13.6051295179044	10.9439856485978	12.1592332634848	12.3596401957591	14.0345175631979	11.1407349383395	12.6270439917806
ENSG00000149476	26007	TKFC	10.6263854868236	10.7979527957412	10.853356082699	10.4756507734848	10.7611209463963	11.7927484456355	11.3743299452584	10.5433581293029
ENSG00000149480	9219	MTA2	10.8992684173931	10.6951535270994	11.2596191584193	10.8959834809228	10.9321974603002	11.0254910760848	11.3066714183783	10.7765165814297
ENSG00000149483	51524	TMEM138	10.6331726432973	10.8441479401299	11.660542630933	11.1030265127703	10.9287323432194	10.7066376733465	11.6612805627875	11.3591189736581
ENSG00000149485	3992	FADS1	10.3106571752465	12.1902804489234	12.4883991657327	11.7614376157941	13.0887015585146	12.6032297069846	13.3252406673141	12.7102565661652
ENSG00000149488	117532	TMC2	4.54158175268826	4.77684516068094	5.18642449638693	4.94434686066164	4.51027078756942	4.44966570305608	4.86612066588016	6.02045953372392
ENSG00000149489	6094	ROM1	8.6565037051894	8.19012164396525	8.4101486139009	8.99099556656993	9.65382864180639	9.10083527248339	9.0760064242972	8.94167136177604
