Ensembl	Entrez	Symbol	CCs_UT14	CCs_UT16A	CCs_UT24A	CCs_UT30	CCs_UT33	CSCs_UT14	CSCs_UT16A	CSCs_UT24A	CSCs_UT30	CSCs_UT33
ENSG00000108759	3882	KRT32	4.65808054373321	4.54696990898303	5.2916939977686	4.54673584749629	5.32166308271594	4.72592918135676	5.01815760525375	4.99465808739498	4.63499266461722	4.50811069464408
ENSG00000108771	79132	DHX58	6.34334253418246	6.24735503927501	6.20231874648472	6.05825799255678	6.81357129151023	6.38087850610821	6.37820110702621	6.20002692244134	5.78306914220231	6.51730354092417
ENSG00000108773	2648	KAT2A	8.63005003621767	8.95752518203905	8.8704021953907	9.72645029434932	8.69028299536191	8.57342688986407	9.06964324006707	9.02138479804068	9.46979961821443	8.47471238324796
ENSG00000108774	5878	RAB5C	11.6792247874723	11.6497700078163	11.7640145694113	12.1585217964006	11.5896828049433	11.6466095867626	11.7716909905367	11.692148684755	12.0053167578951	11.8679594921566
ENSG00000108784	4669	NAGLU	7.70056599678503	7.83950288837371	7.40552233618051	7.8908515961308	8.16786515900189	7.80540360536639	7.6217565447101	7.51678347624427	7.63615731611155	7.98122181029533
ENSG00000108786	3292	HSD17B1	5.97507385968038	5.97594315288703	6.43988177957497	6.4339493210814	6.78692658788584	6.18601375664682	6.44235663990318	6.70923281286265	6.11365434142127	6.37841119176356
ENSG00000108788	6945	MLX	8.69897035327904	8.54818269338418	8.84184075332634	9.15624734913697	8.74288504504872	8.63418925777584	8.65156682249047	8.82493167216593	9.05510606138924	8.61360106901632
ENSG00000108797	8506	CNTNAP1	6.04248802868482	5.76495474793766	6.23739451671878	5.36113634479238	6.75474031645768	6.23812027734059	5.84285609103014	6.51523729045554	5.39632957222286	6.55650943404876
ENSG00000108798	51225	ABI3	5.45037724355389	5.61196053979768	5.64767835078161	5.72970188487141	6.32191710212469	5.86292477850557	5.4891457245503	5.83753478934397	5.27176260927185	5.86058926823116
ENSG00000108799	2145	EZH1	7.2649225492068	7.52868306450115	7.26353424236678	7.25812180271015	7.46659510698336	6.88235095735461	7.54030177653876	6.89657362360467	7.24577099096196	7.33437644031045
ENSG00000108813	1748	DLX4	6.44821143118393	6.43219368754235	7.29964423187147	6.8904530531935	7.58011191922086	6.68183725165297	6.62264912903728	7.33732106179481	6.68877313519323	7.21806832774037
ENSG00000108819	84687	PPP1R9B	7.07755779853075	7.4907328023333	7.34348001808485	7.62681573181997	7.77006643533385	7.4800787509869	7.72651156764268	7.43959640872942	7.28173930740618	7.68860945684404
ENSG00000108821	1277	COL1A1	7.09838314062559	7.8648752494551	7.64381602717427	7.22568300319254	8.2387539419964	7.29408034388755	7.92728285416405	7.57800301604542	7.04596546639026	8.52876267588112
ENSG00000108823	6442	SGCA	6.19145206885275	6.12354362303965	6.29811114728392	6.44783765385552	6.66043031495266	6.44058678933384	6.18732113519728	6.71778196809654	5.94628488049615	6.32807552693884
ENSG00000108825	100885850	PTGES3L-AARSD1	6.73909047854047	7.19047080927793	6.96838017712391	7.39724423802204	6.99770948571853	6.53572720017287	7.20446775995527	7.25813208700635	7.41148130868298	6.99820559912515
ENSG00000108826	51264	MRPL27	7.82142366381611	7.63369165263661	7.79674434330295	8.19530914890912	7.79634326846761	7.85019933370284	7.61747622716228	8.01430928603712	7.76728782520795	7.80035909568285
ENSG00000108828	10493	VAT1	8.62219121297247	10.5017346799224	10.100866071399	9.90835331943622	10.8161709076254	8.8716560822788	10.5132687426451	9.95575795900647	9.78392460626492	10.6513492429969
ENSG00000108829	55379	LRRC59	10.8731389364498	10.6060030730419	10.6696217703412	11.2246090287597	10.9837406942073	11.0033307673395	10.7754186341313	10.7308993933403	11.1528205211369	10.9406286300487
ENSG00000108830	8153	RND2	4.61981041073271	6.16121524466799	5.09861701706212	5.15956436135946	5.9864586389873	4.81960732224577	6.15215977328108	5.47798229561719	4.95361397014243	6.30071519224454
ENSG00000108839	239	ALOX12	6.0278469624712	6.24365255393642	6.0569111582361	5.6278482430224	6.34722401327643	5.85146655878322	5.41151060845142	6.14390217916642	5.19926470464801	6.05331251194735
ENSG00000108840	10014	HDAC5	7.34177951195457	7.6784326271573	7.52237702948524	7.04854229941919	7.56051106364743	7.16278925058586	7.77527542408096	7.70705068585138	7.02813316523414	7.45043868370876
ENSG00000108846	8714	ABCC3	7.19927505299224	9.02446258514262	9.25457110190327	8.73646946687378	9.59903597421224	7.19893226909655	9.17425109611737	8.97657719113977	8.37891581078889	9.16632056354275
ENSG00000108848	51747	LUC7L3	7.04414073351731	6.63724856755773	6.88931709313761	7.04457455876121	5.94001678061734	6.74502511824797	6.84855981988243	6.53455158280651	6.86227116191668	6.1901279878556
ENSG00000108849	5539	PPY	3.88120482384482	4.34375474235616	3.936947560946	5.10734540442609	5.23501723721432	4.19797603320276	4.31113103752445	4.19387342199458	4.36867257677481	5.06338420660609
ENSG00000108852	4355	MPP2	5.2646548076139	6.28741454569073	5.71452212032058	5.15351290462753	6.14590196110866	5.44664001531408	6.04656311362275	6.05380882713544	4.81482492607051	6.29501594598359
ENSG00000108854	64750	SMURF2	10.8935919590051	11.3650542734699	11.3459882942999	10.5316035237932	10.2662211604224	10.8120361750792	11.4817901580351	11.4609843004509	10.7717959973202	10.7726734306699
ENSG00000108861	1845	DUSP3	7.93924303277732	7.95982493774106	8.50079777408243	8.66546769800023	8.14610114418745	8.01530512719035	8.11962999354537	8.32758962617928	8.78395834677186	8.22348320369572
ENSG00000108878	786	CACNG1	5.42142321918842	5.40732524304395	5.43525539810157	5.53845787380793	5.69132888516074	5.54285782855225	5.2913483353256	5.59344121031511	5.32631849193077	5.75769805942248
ENSG00000108883	9343	EFTUD2	10.1309725700264	9.95218318263884	9.85178877942403	10.4918931189766	9.40829937532617	10.2376343333362	9.9779556374814	9.86910899040383	10.4312150608736	9.74766511729808
ENSG00000108924	3131	HLF	4.4461877150785	4.65063411743791	4.76761792937312	4.49789193607919	4.99873021269746	4.50280331896228	4.56383124525679	4.7189641827888	4.35307435676557	4.95735273580734
ENSG00000108932	9120	SLC16A6	4.12443800980781	6.36833026421976	4.8807648957594	5.72455872163319	4.91751088072679	4.46922080443649	6.13721464425414	4.79357697444526	5.23800104073819	4.71069612564424
ENSG00000108946	5573	PRKAR1A	7.38463004704905	7.84583239613896	7.35900048916822	7.53580556542979	7.68523286444468	7.52282823659909	7.8997734691691	7.71048393340289	7.36419104670929	7.66175200924012
ENSG00000108947	1949	EFNB3	4.79326315170198	4.82511480653999	5.31322351887361	5.21455472989733	5.67138757755509	5.02973127463299	5.24478277619735	5.64243205823123	5.27065329415669	5.82703966441614
ENSG00000108950	54757	FAM20A	4.59993899986092	4.37466521728541	4.54414989443005	4.42648778274242	4.75219967027205	4.44235453188217	4.42651632784337	4.46152431033018	4.25660701747969	4.41057538731368
ENSG00000108960	23531	MMD	9.60134953177287	10.225358353632	8.77032367139013	8.63718316107229	9.82957037032044	9.9629133472213	10.6779919489563	9.30988931547286	8.62339435637459	10.2315025452806
ENSG00000108961	29098	RANGRF	7.63072108796955	7.43270228921835	7.40312644113284	7.86089703256594	7.38893417590301	7.6087501116823	7.30488253639295	7.26434312774417	7.50820593414114	7.51539027826999
ENSG00000108963	1801	DPH1	7.88496474387507	7.73416342004707	7.54253469362166	8.17521792694517	8.05181396211586	8.0284644508154	7.93415663163262	7.48048286935904	7.97199619775045	7.85283833017068
ENSG00000108984	5608	MAP2K6	3.14576534667619	3.36881071864806	2.99815859830952	4.37241919245866	3.61728511266297	3.38563175429587	3.7349949697344	3.70083208631479	3.88578615834226	3.43920305056951
ENSG00000109016	25979	DHRS7B	8.47400653085398	8.02382160389551	8.3764383684124	8.14453148689427	7.63234204444345	8.8980543375557	8.05182610909324	8.37108257467423	8.05637835119066	8.44775152737675
ENSG00000109046	26118	WSB1	8.27482362669879	8.16610792030748	8.0397398871485	7.44539857077088	8.01785744264572	7.94089443339802	8.45556979313234	7.74470436692619	7.28696981256212	8.04500348957685
ENSG00000109047	5957	RCVRN	4.30684705320951	4.47942381860436	4.76905407050932	4.56570577826135	4.6423533151571	4.79799281658504	4.2969826771009	4.76973446492413	4.19922946752352	4.54677699781971
ENSG00000109061	4619	MYH1	2.29008821472347	1.71755799821038	2.72302828390247	2.39139984783617	1.95712143449493	2.01385633480846	2.75945792615657	2.05484005778105	2.24018385290911	1.91792565136989
ENSG00000109062	9368	SLC9A3R1	9.624524060957	9.57295253776007	9.95317970845123	10.5580165132498	9.85227817518987	9.58308515286678	9.81128741358225	9.9205914097493	10.1698861106962	9.50888654259481
ENSG00000109063	4621	MYH3	4.52294180929479	4.31914712263467	4.42595826221526	4.34683071349863	4.65287042501273	4.32218685679834	4.28829257486969	4.37858175085029	4.13588912190195	4.33692585456022
ENSG00000109065	26151	NAT9	6.9814972710488	7.03117586770357	7.23982050228218	7.43286160170219	7.03980289903214	7.19978264377994	7.35000333773882	7.16885433978189	7.17300004768529	6.90525870080761
ENSG00000109066	54868	TMEM104	8.45402825212247	7.85954660590483	7.61456735220207	8.27332110453314	7.27642307785125	8.60880244379419	7.91073357832222	7.49673449052213	7.99630498776147	7.51288997941959
ENSG00000109072	7448	VTN	4.95745455764303	5.29746356619019	5.11808487843532	5.04108882318881	5.40471509781347	5.05683146578205	4.90952478882054	5.2817901402912	4.68790349777586	5.32179474830332
ENSG00000109079	7126	TNFAIP1	10.6402839639047	10.0786455985319	10.6235943849034	10.0756009803536	10.3950824909782	10.6665943136884	10.2016718053998	10.5243332854769	10.3124098210491	10.5749114529105
ENSG00000109083	90410	IFT20	7.3387230923868	7.14743906294051	7.18666312051009	6.76691226663417	7.26294173896035	7.35932763976466	7.49276208099281	7.21478335704542	6.84708764695674	7.37269437994045
ENSG00000109084	27346	TMEM97	8.94560440296567	8.58960453925658	8.52399106846628	9.52368278617852	7.75344354306242	8.91318936396893	8.47650146632856	8.56115760117753	9.42430841188506	8.39312104288641
ENSG00000109089	30850	CDR2L	6.46935296483739	7.19744620212509	7.15877346618216	8.08177556827749	7.84853657648827	6.96360592800147	7.27370787749796	7.25453605046728	7.71332442106862	7.66472972753183
ENSG00000109099	5376	PMP22	6.86298783607361	6.08994892480807	8.74407001325673	8.58927054313227	10.194584899429	7.07474163268465	6.75415285662308	8.59456941679239	8.8311436938154	10.6127285574424
ENSG00000109101	8456	FOXN1	5.23913314203621	5.25863438953289	5.6265640969479	5.2942953418473	5.64218166172568	5.2995766488735	5.13674314253932	5.53247270805069	5.20324927347609	5.39874890614735
ENSG00000109103	9094	UNC119	7.35651339851667	7.72573185176698	7.45506211861611	7.92835018730966	7.28598387456882	7.47198241472407	7.50654213379078	7.61885432332747	7.64981811640351	7.6807104724914
ENSG00000109107	230	ALDOC	5.81318798455098	6.6216065707456	7.61196718316407	6.81395495677859	7.26360642184732	5.56283331870533	6.69473934292339	7.4785807813154	6.56154035393861	6.79714451965743
ENSG00000109111	6830	SUPT6H	9.79983989503523	9.21415618391807	9.11857492659484	9.7916130176464	9.10786802243224	9.91810977682559	9.48121783468299	9.16379889794954	9.67505090680654	9.3304860595442
ENSG00000109113	83871	RAB34	9.82644618412352	9.58042060743291	9.51301934074962	9.7840889417428	9.45007061653184	9.74803131348576	9.52799680978181	9.65493912384778	9.6721665268313	9.3321903680891
ENSG00000109118	57649	PHF12	8.93620068733603	9.09073320800885	8.73034202356338	9.05863798737347	9.04022050109166	8.93880560762546	9.20123512345341	8.67814373781773	8.93816339665859	9.01418398100025
ENSG00000109132	8929	PHOX2B	4.78221166296466	4.73579605083696	4.7525688147367	4.59580563375041	5.16610992600493	4.49616999330887	4.43616780781709	4.76726971681524	4.58131421444047	4.85277461320171
ENSG00000109158	2557	GABRA4	3.53613030339571	3.50599087566404	3.87715526130576	3.72305580297979	3.69073964138716	3.642392381923	3.2089441885568	3.93142416775032	3.35071919514933	3.58616196435161
ENSG00000109163	2798	GNRHR	3.25312836263319	3.18318073334224	3.54911205558192	3.16195774304562	3.41386561471593	3.46612118317989	3.24267832567632	3.53254147028215	2.98821367860345	3.51967403558064
ENSG00000109171	57606	SLAIN2	10.6035907036824	11.0353853345147	10.3209362035693	10.1623797529319	10.2705271045598	10.5863566555348	10.9169317214317	10.3685319694752	10.4323477321197	10.5469275352166
ENSG00000109180	54940	OCIAD1	8.22688706485127	8.60908712284826	7.69341499697311	7.67839149141535	7.4528873801537	8.27002926914746	8.32546878019361	7.30931497692565	7.7401225476823	7.85461482954042
ENSG00000109181	7365	UGT2B10	1.93292117583658	2.54494345455528	2.19854232790255	1.87352040030447	2.0474564943228	2.09588916723597	2.58373228553578	2.29322973928582	1.79912555617928	2.21651218389366
ENSG00000109182	80157	CWH43	2.95445836042994	3.27048499938247	3.12867158998255	3.19937982961608	3.62852718932565	2.95128092803384	3.35259936809012	3.47035302305253	3.15456591116894	2.99966195875326
ENSG00000109184	23142	DCUN1D4	7.84870422462735	4.1587351977117	7.30739219978125	7.08050895624948	6.82750479815415	7.57199992507676	4.51790097903398	7.05464455791144	7.2666730186232	7.15435045626498
ENSG00000109189	64854	USP46	7.70358758819715	7.84600035666388	7.41830219837393	7.0739995932759	7.24689421019426	7.6505711474667	7.70486185671364	7.10589635018459	7.33505202755934	7.2831501794846
ENSG00000109193	6783	SULT1E1	3.53916728291353	2.25655042010508	2.42616790641342	2.33135313791192	2.83615852424913	2.94715973602021	2.35525374581543	2.41841592815499	2.32652485815587	3.09790073777032
ENSG00000109205	54959	ODAM	2.69812572008759	2.59639192369113	2.40165371960888	2.36342277636569	2.74057586509438	2.53243596052915	2.89475594084094	2.50384616742115	2.57650598636814	2.64835558609039
ENSG00000109208	26952	SMR3A	4.29761326504624	3.87112657245375	3.80781187699312	3.89512915313704	4.45350594509655	3.05490255842075	4.99507800578781	4.29788802035827	4.06202169632498	2.71224705924564
ENSG00000109220	26511	CHIC2	8.98320269055665	9.50906257139994	9.18683656305037	8.34935663432094	8.71395978059337	8.82172647868061	9.30177052211174	8.99664416041394	8.96209670985167	9.22399470251883
ENSG00000109255	10874	NMU	4.44046571877962	8.61374456163002	7.78964671417699	8.74999081527939	7.00839626760763	4.55546829460559	8.24225870264883	8.19012891056868	8.5590423641988	7.96489993687411
ENSG00000109270	8649	LAMTOR3	8.34900985034957	8.51129782090872	8.55189105106216	8.70028542183746	8.95724725510638	8.39413275890728	8.44992121334838	8.24234476491659	8.83762061055671	8.85727699074147
ENSG00000109272	5197	PF4V1	2.00604762570099	2.42450494168764	1.41572504800988	1.49669430793469	1.54850656811733	1.84121892275126	1.77917525942611	2.82234543241738	1.50965026214078	1.47312561387753
ENSG00000109320	4790	NFKB1	8.81486795051825	7.50625619847913	8.62659787394318	8.43377945086222	8.30225774235103	8.7675698376804	7.61901044231343	8.39634133052119	8.82049026956576	8.3825010606663
ENSG00000109321	374	AREG	11.9473194975686	11.7737975259761	10.0102148495319	10.0568632421198	9.84539395630779	11.4695789462516	11.4315923440886	9.98125335747635	10.2250629282224	10.0850790195936
ENSG00000109323	4126	MANBA	6.09829360709515	6.17486057662738	6.49688307007027	6.33420487574608	6.97110698038775	6.0123517162549	5.97159297703638	6.02509115298765	6.314585086221	6.82914640676058
ENSG00000109332	7323	UBE2D3	6.65907308161191	6.69670066732413	6.90960085289786	6.83616184722815	6.84799963010141	7.17398712161183	6.21186055339459	6.86744985499105	6.98535239962614	6.90361105402939
ENSG00000109339	5602	MAPK10	4.97512436016099	5.47070923144829	4.93423401210294	5.57216991325078	5.32612137819136	5.08567221435347	5.44006874775247	5.22556678912326	5.38935828616617	5.1967475718414
ENSG00000109381	1998	ELF2	6.40017537184125	6.51244020802976	7.04783613795694	6.29416560417906	6.73961929805602	6.18879607759446	6.495848590479	6.68697229576429	6.44126471073669	6.72411799346877
ENSG00000109390	4717	NDUFC1	8.46056602917983	8.67029365506729	8.80625380532186	8.44119356642808	8.8258211152769	8.20962047609782	8.4697368160099	8.80796853778596	8.42413259546245	8.71193695856237
ENSG00000109424	7350	UCP1	4.48266037044015	4.0484429956951	4.25122574021373	4.31001981474408	4.56783193609835	3.92509829722986	4.18747924299891	4.58953209523728	4.4726595535324	4.63707875244313
ENSG00000109445	27309	ZNF330	6.62963825235221	7.27762063053422	7.38594848934312	6.54726345071685	7.50649665746059	6.48684756298041	7.17277089814663	7.12480851122952	6.83351068853053	7.54995308857766
ENSG00000109452	8821	INPP4B	8.88100339679944	8.04326775637421	8.90367328872445	8.4009164942683	8.29531798284222	9.11710271915151	8.05262294452327	8.71608598997682	8.62217926470773	8.52110709249014
ENSG00000109458	2549	GAB1	7.91515500009489	8.95227777666856	8.45095794786825	7.77805906010918	8.66373216470671	7.56448230218039	9.01552607765573	8.30508615935261	8.07142138506568	8.56243188906753
ENSG00000109466	11275	KLHL2	6.84555605828237	6.93473630816905	7.05681043869534	6.9271847652263	7.00888924962217	6.8875842660826	6.97760537296927	7.27439876418663	6.89144149074456	7.35387540405992
ENSG00000109471	3558	IL2	2.39556076967853	2.61250345344243	2.8337816451855	2.6619539135061	2.63384832971988	2.55603349612793	2.63699737173728	2.71772268289623	2.57254994525025	2.72123890867929
ENSG00000109472	1363	CPE	5.24955434036852	4.11450605867529	4.40858834448943	4.02342395494238	4.85391454805016	5.25466282812726	3.96797205629719	4.69257561317405	3.67473708251526	4.86328650090724
ENSG00000109501	7466	WFS1	6.84999724379985	7.46805778310541	6.84569786997311	6.29379406721736	7.0152272940715	7.18874343613833	7.02713255849183	6.40322817868207	6.8078638943146	6.83643120415108
ENSG00000109511	11199	ANXA10	4.18479953278841	4.22188555949338	4.14410368007391	4.19246742658594	4.52329979541649	4.05243317629598	3.77837608924955	4.51770482116886	4.39301837128243	4.65685231178372
ENSG00000109519	80273	GRPEL1	9.69802608801255	9.14486090389447	9.46194115917891	9.30959161400888	8.64762012531867	9.66288406011086	9.15029268483936	9.48446594833475	9.47115921551628	8.90397593638487
ENSG00000109534	54433	GAR1	7.22228698413017	7.27707532025218	7.4149006142364	7.37972353023468	7.28024549721388	7.20578625891949	7.58010656133569	7.42588032957223	7.43846508163464	7.29650357706297
ENSG00000109536	2483	FRG1	8.33476552833612	8.14853021749227	8.08223484601081	8.62305107243137	6.66269448686306	8.11766959930701	8.03291894909718	8.06438858833991	8.84557565170648	7.69752951397284
ENSG00000109572	1182	CLCN3	6.2506625436909	6.75049470727069	6.52904816561401	6.55318778245213	7.03759073003422	6.06271381999643	6.75283595698663	6.2478327983676	7.02492522899854	7.19699580389457
ENSG00000109576	51166	AADAT	5.54618575799194	4.98470525996086	6.33196879143542	5.85316324164028	6.13398723586732	5.14542583730594	4.81827919992008	5.94106258254344	5.87638686178641	6.07860494871134
ENSG00000109586	51809	GALNT7	6.73515864302785	8.09832951708078	8.04894121592247	8.69772910276818	8.51943370760214	6.90658018661918	8.09640309700162	7.73529044648806	8.79505758270283	8.36384285032971
ENSG00000109606	1665	DHX15	9.00214167719594	8.39647331955933	8.52147826518503	8.91225118810163	8.3453842701054	8.90244761991201	8.47042762068658	8.48628182707053	9.09150681166993	8.55370379455735
ENSG00000109610	6649	SOD3	5.42885661970868	5.58618906087989	5.91999548492139	5.50916723002752	6.18841096650464	5.63766872179376	5.58137462220661	5.68893428496468	5.45337927191617	5.67506577851497
ENSG00000109618	51091	SEPSECS	5.63917268951775	5.72761849031904	5.98749865243344	5.32888149275112	5.37702417823516	5.65874037943261	5.63673142939986	5.64261967830416	5.72204572572947	5.62221106371027
ENSG00000109625	8532	CPZ	7.28110828124269	8.17861022178207	8.32457079882633	7.87142110637682	8.7967455197419	7.26569068883414	8.04716826144014	8.09619057858964	7.91482006420323	8.20698377445728
ENSG00000109654	23321	TRIM2	5.09529139044616	6.91733809089131	5.97826191236434	6.63992964234696	6.78005946126515	5.30279029911851	6.90421328280466	6.11034117444032	6.94785125449517	6.50277469214922
ENSG00000109667	56606	SLC2A9	6.05479576742509	6.48082635592202	8.40079666274295	6.67785121371626	6.32258781173187	6.02582500222179	6.53658595048058	8.2341367684598	6.34226092320198	5.85428064968199
ENSG00000109670	55294	FBXW7	5.81322318579566	5.62722478432102	6.13015817631381	5.58385227134735	5.46051895318458	5.63102625353179	5.78332933259549	5.98863422162444	5.53589098585497	5.58627310815794
ENSG00000109674	55247	NEIL3	6.38218418112635	7.18640945245138	7.22091332847997	7.58408519135426	6.70048196611691	6.64903809897656	7.53726585523339	7.69665878340238	8.10189217488922	7.47933988681454
ENSG00000109680	55296	TBC1D19	6.32661191222077	7.43690995225721	5.60158261339764	5.66496075322215	6.52817893510336	6.0165986273295	7.31341001983782	5.462763064053	6.06620290405262	6.85049004474658
ENSG00000109684	116449	CLNK	3.19540283098991	3.2745785699486	3.4826859211446	3.24911892822987	3.4157341245502	3.02805933236311	3.2699511228495	3.32753558623558	3.08994335445632	3.23390750532772
ENSG00000109685	7468	NSD2	8.38980211046777	8.33685510847201	8.43977127353342	7.58109794568287	8.03131198302713	8.03379489521376	8.36246492871974	8.43459034270156	7.70448781496405	7.96374286910154
ENSG00000109689	57620	STIM2	7.1456872150658	7.45116697015072	6.07430311319334	6.76226621073683	6.21748287133174	7.11729123502581	7.24276785984533	6.22439124560723	6.94640018626297	6.56588520070757
ENSG00000109705	579	NKX3-2	6.64180011940098	6.56428608692611	6.85348582278061	6.61336835458901	6.95922258596904	6.61673504678388	6.46446165261409	6.68286740223005	6.72145458301192	6.82316967495347
ENSG00000109736	10227	MFSD10	9.75357666394202	10.2227904512434	10.2288747499749	8.48640564884865	10.1190875199124	9.85539936578118	10.1190060246898	10.0536008911192	8.64953343406341	9.5995804123894
ENSG00000109738	2743	GLRB	3.64950745976094	4.44802720733479	3.69387115731138	3.69258859390348	4.15534298033465	3.34798863262332	4.00897082357072	3.63157104748916	4.00403121850632	3.79450566159234
ENSG00000109743	683	BST1	4.95135951024299	5.04698154377955	5.27624455172191	4.99530262347812	6.30736099630192	4.94751325729306	5.04483859836536	5.37876135916819	5.05260263376255	5.95024780849105
ENSG00000109756	9693	RAPGEF2	6.29329570450339	6.51419605069928	7.92084398880079	6.69033888432643	6.99066693059954	6.46925696829646	6.7276381150269	7.55546363339524	6.8562231400918	7.05351709764969
ENSG00000109758	3083	HGFAC	6.37595501903056	6.3236242072891	6.48073186415593	6.26602761802469	6.69065427257171	6.2035023953443	6.17195018846813	6.61162081272523	6.28492468017202	6.44729616774126
ENSG00000109762	83891	SNX25	6.97279229823548	7.06853874904165	7.07089437642856	6.14212889102543	6.61616034381382	6.90589561215539	6.47662990877241	6.8574045196037	6.46255185447567	6.8613766470894
ENSG00000109771	55805	LRP2BP	3.62516425897991	3.31202290258757	4.03497118646909	3.37397705872857	3.87784957033162	3.52255985995203	3.36900484381082	3.89827149369306	3.64232315256433	3.47625203366341
ENSG00000109775	55325	UFSP2	6.56262031935517	6.47369656999893	6.19896778476078	6.49055937247495	5.80174644193448	6.94677124553562	6.20519612623186	6.0512123382818	6.97498362266368	6.12536239812455
ENSG00000109787	51274	KLF3	9.37142670653909	9.2143339172581	9.68629916768667	9.38522931571617	9.23300158877432	9.32137470134123	9.40794701907791	9.17797049931363	9.42285111859794	9.1661736993424
ENSG00000109790	51088	KLHL5	8.74497063164811	9.37622385551249	8.76394461815731	8.3853715831822	8.99291743927644	8.82550510249327	9.30247516092908	8.5972295815523	8.61349097883867	9.19311219519415
ENSG00000109805	64151	NCAPG	8.4406174605528	8.58798935323373	7.32550819700052	8.5841070578742	7.57821411818338	8.58830095175069	8.58447553368762	7.914306083054	9.1906088841377	8.45601153311623
ENSG00000109814	7358	UGDH	8.9695286195491	9.09975010064094	8.23046576660058	8.48903040752478	9.24310752996971	8.87892651545505	9.03899535492979	7.9521892616541	8.68098136585142	9.28299515779512
ENSG00000109819	10891	PPARGC1A	3.59379562291874	3.32298341957419	3.71515346183301	3.64842134421735	3.73294934096841	3.57720717491361	3.66342293179638	3.84492597062213	3.42039452768179	3.71554987040749
ENSG00000109832	29118	DDX25	3.21672797488773	3.28091499827652	3.03957848306983	3.41918800689691	3.5463943687934	3.0295495791184	3.38838934811915	3.12157786275328	3.21711148119289	3.06322909308963
ENSG00000109846	1410	CRYAB	2.99657372781483	3.89628292588741	3.74887824528566	4.18487509364567	4.09176807230868	4.29983292197852	3.78241260996429	4.28831674079523	3.41064971427584	4.96263782361896
ENSG00000109854	10553	HTATIP2	8.38138913507719	8.16496906940457	7.84085327073322	8.05352054277012	8.53360608141044	8.5152068169144	8.16990539768898	7.99040895024882	8.27228119040812	8.72966786680225
ENSG00000109861	1075	CTSC	10.3699657862718	9.74199566715807	9.78056556520613	9.66974813224305	8.90855344925409	10.6938865416187	10.0000820163277	10.1564701731909	9.38402957269658	9.51922410636823
ENSG00000109881	91057	CCDC34	6.01515494049096	5.80239977956567	5.70043658556093	7.13700465504682	5.94935676121144	6.14195979405029	6.03591839501932	6.02825078043796	7.22253673175994	6.45152726343448
ENSG00000109906	7704	ZBTB16	5.8936398831379	5.84588186772034	6.10445415756754	5.80678233922579	6.43779785917389	5.88370403048862	5.70550381441677	6.05054663649393	5.70573160210881	5.74086128846175
ENSG00000109911	26610	ELP4	8.20314548307313	7.24997213333427	7.57273642516999	8.00730133103601	7.77295715086698	8.14012862913933	7.3216663034118	7.74862590585362	8.02763107378423	8.41389233994048
ENSG00000109917	8882	ZPR1	8.1119194340423	8.29044760988413	7.7788656173465	8.80698305270775	7.16843832782474	8.3183163705175	8.34980417533295	7.74877617312331	8.6615530659047	7.29238289688205
ENSG00000109919	23788	MTCH2	9.61679564736997	9.96371921501503	9.82869591409351	10.2510456119226	9.72115872979203	10.1889763346864	10.042666946773	10.1308585090784	10.3372441747423	10.3436301578728
ENSG00000109920	23360	FNBP4	8.93607838017354	8.41805450047779	9.44269721911348	9.33691005444625	8.88702216214181	8.80968281831513	8.76832421176356	9.42908733261712	9.3547080767932	9.35132869591046
ENSG00000109927	7007	TECTA	4.32234037587795	4.55572563376867	4.58973126922983	4.51230130607189	4.76326829236258	4.31989217789715	4.34255763818982	4.68035794855617	4.08194281123748	4.41351491759976
ENSG00000109929	6309	SC5D	9.0879269956118	9.17323872727237	8.22276180424124	9.28749594481722	7.4025580038221	9.17215260328452	9.05729763211541	8.43325390416368	9.47217878610385	7.89236584247289
ENSG00000109943	56253	CRTAM	2.92974363756466	3.41181641909204	3.25899102406303	3.03110130197232	3.59415544570676	3.16597658146115	3.15505278793902	3.02429463215442	2.85561074730592	2.97926633530325
ENSG00000109944	79864	JHY	5.91072930334305	5.75727492469403	6.14020019860031	5.78185825212207	5.97960472097221	6.08671200525466	5.62547888690835	5.84978729981317	5.93034883381154	6.04486480287855
ENSG00000109956	27087	B3GAT1	5.64339041518975	5.76282133817573	5.90241129848859	5.95056724200771	6.32717268003028	6.06221751932796	6.03168037543348	6.09138438660848	5.68793020339365	6.23599635655943
ENSG00000109971	3312	HSPA8	13.4024653426415	13.3275707106409	13.0712444233508	13.5802998059366	12.2891746425858	13.5005085762453	13.272165883697	13.0474941868168	13.5323624441529	12.679971809372
ENSG00000109991	5024	P2RX3	5.75614824987552	5.82403667840026	5.78563236051132	5.31576184531798	6.12652778515047	5.66720137627703	5.51073048591838	5.76015343029517	5.19630757082401	5.66034096934063
ENSG00000110002	4013	VWA5A	3.99566783704337	3.9347017206258	4.29891648512395	4.32389351689066	5.60983889764619	3.97592282913889	4.47098288714723	4.4477955938445	4.02068343582474	5.73723534203006
ENSG00000110011	3338	DNAJC4	8.05694194311811	7.87925552432896	7.79232050939232	7.61816762697205	7.8619198170424	8.12948765743165	7.83406488374839	7.98303544882036	7.36344677741853	7.92299798387729
ENSG00000110013	54414	SIAE	4.93993122984836	6.29999188428163	6.28144503281236	5.80646647266859	5.57858740291402	5.24650393912101	6.41986884651129	6.50484894665845	5.69413916970625	5.56615804010442
